Ref.Data,Citta,Zona,Address,Price,Dimension (m2),Floor,Ascensore,Rooms,Bathrooms,Build.Date,Stato
14/11/2022,Torino,Barriera di Milano,via Monte Rosa 101,70000,62,4,1,3,1,1958,Ottimo / Ristrutturato
05/05/2022,Torino,Barriera di Milano,via Monte Rosa 120,29000,40,1,0,1,1,1980,Da ristrutturare
23/06/2022,Torino,Aurora,via San Giovanni Battista la Salle 10,49000,25,5,0,2,1,1900,Buono / Abitabile
23/03/2023,Torino,Barriera di Milano,via Monte Valderoa 9,67900,72,4,0,3,1,1955,Buono / Abitabile
10/04/2023,Torino,Barriera di Milano,via Sesia 11,59000,65,0,0,2,1,1980,Buono / Abitabile
25/03/2023,Torino,Rebaudengo,via Nicola Porpora 30,75000,75,4,0,4,1,1930,Ottimo / Ristrutturato
20/12/2022,Torino,Barriera di Milano,via Malone 22,49900,60,3,1,2,1,1970,Buono / Abitabile
15/03/2023,Torino,Aurora,via Bergamo,444000,122,2,1,4,2,2022,Nuovo / In costruzione
05/05/2021,Torino,Barriera di Milano,via Monte Rosa 105,459000,241,6,1,5,2,1900,Nuovo / In costruzione
20/01/2023,Torino,Aurora,via Piossasco 24,69000,80,5,0,3,1,1960,Buono / Abitabile
17/12/2021,Torino,Aurora,via Giaveno 15,110000,63,2,1,2,1,2008,Ottimo / Ristrutturato
21/02/2023,Torino,Aurora,corso Vercelli,655000,240,5,1,5,2,2000,Ottimo / Ristrutturato
04/05/2022,Torino,Barriera di Milano,via Baltea 29,29000,50,3,0,2,1,1980,Buono / Abitabile
20/05/2022,Torino,Aurora,via Antonio Cecchi 63,84000,46,1,1,2,1,2011,Ottimo / Ristrutturato
04/05/2022,Torino,Barriera di Milano,via Chatillon 9,29000,45,1,0,3,1,1980,Da ristrutturare
06/02/2023,Torino,Barriera di Milano,via Francesco Cigna 121,110000,54,1,1,2,1,2017,Nuovo / In costruzione
06/02/2023,Torino,Barriera di Milano,via Francesco Cigna 119,220000,103,6,1,4,2,2017,Nuovo / In costruzione
01/04/2023,Torino,Barriera di Milano,via Desana 9,129000,85,5,1,3,1,1960,Ottimo / Ristrutturato
28/03/2023,Torino,Barriera di Milano,via Lauro Rossi 36,70000,106,2,0,4,2,1930,Buono / Abitabile
08/07/2022,Torino,Barriera di Milano,via Brandizzo 97,69000,75,5,1,3,1,1952,Buono / Abitabile
05/05/2022,Torino,Barriera di Milano,via Rondissone 17,40000,51,5,0,3,1,1980,Ottimo / Ristrutturato
03/02/2021,Torino,Barriera di Milano,via Fossata 30 30,59000,61,2,1,2,1,1960,Buono / Abitabile
06/05/2023,Torino,Barriera di Milano,via Alessandro Scarlatti 34,27000,46,2,0,2,1,1930,Buono / Abitabile
05/05/2022,Torino,Barriera di Milano,via Verres 15,75000,75,4,0,3,1,1980,Nuovo / In costruzione
05/05/2022,Torino,Barriera di Milano,via Salassa 1,35000,40,4,1,1,1,1980,Buono / Abitabile
08/05/2023,Torino,Barriera di Milano,via Monte Rosa 139,65000,62,7,1,2,1,1980,Ottimo / Ristrutturato
28/04/2023,Torino,Barriera di Milano,via trino 1,29900,45,4,0,2,1,1940,Da ristrutturare
07/09/2022,Torino,Barriera di Milano,via Soana 4,49000,50,1,0,2,1,1918,Ottimo / Ristrutturato
15/06/2022,Torino,Aurora,via Borgo Dora 28,189000,70,1,1,3,1,1900,Ottimo / Ristrutturato
06/05/2023,Torino,Rebaudengo,via Gottardo 65,49000,52,1,1,2,1,1960,Ottimo / Ristrutturato
15/11/2021,Torino,Barriera di Milano,corso Giulio Cesare 78,75000,80,1,1,3,1,1960,Buono / Abitabile
16/01/2023,Torino,Barriera di Milano,via Candia 15,39900,58,3,0,3,1,1950,Buono / Abitabile
25/08/2020,Torino,Barriera di Milano,via Desana 9,109000,88,1,1,3,1,1967,Buono / Abitabile
01/03/2022,Torino,Aurora,largo Brescia 47,69000,35,0,1,2,1,1970,Buono / Abitabile
10/01/2023,Torino,Barriera di Milano,via Salassa,55000,65,4,1,2,1,1960,Buono / Abitabile
06/05/2022,Torino,Aurora,via Beinasco 4,70000,75,2,0,3,1,1940,Ottimo / Ristrutturato
11/04/2023,Torino,Rebaudengo,corso corso giulio cesare 175,109000,80,2,1,3,1,1962,Ottimo / Ristrutturato
05/05/2022,Torino,Barriera di Milano,via Jacopo Foroni 11,48000,70,3,0,3,1,1980,Buono / Abitabile
14/03/2023,Torino,Aurora,ottimo stato,190000,146,3,0,4,2,1700,Ottimo / Ristrutturato
18/02/2022,Torino,Aurora,corso Palermo 75,168000,85,6,0,4,1,1958,Ottimo / Ristrutturato
03/05/2023,Torino,Barriera di Milano,via Paolo Ferrari 8,160000,70,2,0,3,1,1980,Ottimo / Ristrutturato
14/07/2022,Torino,Regio Parco,via Carlo Goldoni 5,670000,350,0,0,14,1,1960,Ottimo / Ristrutturato
21/09/2022,Torino,Barriera di Milano,via Alagna 6,40000,55,1,0,3,1,1950,Buono / Abitabile
06/04/2023,Torino,Rebaudengo,corso Taranto 8,95000,74,1,1,3,1,1967,Ottimo / Ristrutturato
02/09/2019,Torino,Aurora,corso Emilia 31,52000,49,4,0,2,1,1965,Buono / Abitabile
21/10/2020,Torino,Barriera di Milano,via Fossata 7,75000,75,0,0,3,1,2018,Nuovo / In costruzione
11/05/2018,Torino,Barriera di Milano,corso Giulio Cesare 148,95000,80,6,1,3,1,1970,Buono / Abitabile
18/01/2023,Torino,Barriera di Milano,via Volpiano 17,55000,45,3,1,2,1,1960,
15/07/2022,Torino,Aurora,corso emilia 3,109000,55,3,1,3,1,2007,Ottimo / Ristrutturato
22/02/2022,Torino,Barriera di Milano,via Sempione 122,49500,50,0,0,3,1,1964,Buono / Abitabile
07/04/2022,Torino,Rebaudengo,via Sandro Botticelli 11,110000,55,6,1,2,1,1960,Buono / Abitabile
25/06/2019,Torino,Regio Parco,corso Giulio Cesare 180,39000,70,l,0,3,1,1920,Da ristrutturare
18/10/2022,Torino,Aurora,corso Brescia 62,245000,80,1,1,3,1,2019,Nuovo / In costruzione
01/02/2022,Torino,Aurora,corso Brescia 62,290000,103,0,0,3,2,2019,Nuovo / In costruzione
23/12/2021,Torino,Barriera di Milano,via Monte Nero,45000,50,0,0,2,1,1980,Buono / Abitabile
28/04/2023,Torino,Rebaudengo,via BALESTRERI,113000,95,4,1,3,2,1990,Buono / Abitabile
09/05/2023,Torino,Barriera di Lanzo,via paris 22,77000,50,0,1,2,1,1965,Ottimo / Ristrutturato
09/05/2023,Torino,Barriera di Lanzo,via Drusacco 5,57000,50,3,0,2,1,1975,Buono / Abitabile
09/05/2023,Torino,Falchera,via delle Robinie 24,95000,95,2,0,5,2,1961,Ottimo / Ristrutturato
09/05/2023,Torino,Bertolla, Strada Comunale di Bertolla 165,149000,150,0,1,5,2,1980,Nuovo / In costruzione
07/05/2023,Torino,Barriera di Lanzo,via Quincinetto,241000,90,2,1,4,2,1980,Nuovo / In costruzione
07/05/2023,Torino,Barriera di Lanzo,via Traversella,158000,80,5,1,3,1,1980,Nuovo / In costruzione
08/05/2023,Torino,Barriera di Lanzo,via Andrea Paris 10,55000,51,2,0,1,1,1970,Buono / Abitabile
05/05/2023,Torino,Barca,via Giovanni Martina 25,159000,85,1,1,4,2,1990,Ottimo / Ristrutturato
05/05/2023,Torino,Barriera di Lanzo,via Guglielmo Pepe 16,135000,95,7,1,4,1,1970,Buono / Abitabile
04/05/2023,Torino,Falchera,Strada Comunale del Villaretto 174,72000,67,2,0,2,1,2000,Ottimo / Ristrutturato
04/05/2023,Torino,Bertolla,Strada Comunale di Bertolla 27,120000,173,2,0,3,1,1900,Da ristrutturare
03/05/2023,Torino,Barriera di Lanzo,via Reiss Romoli 52,389000,220,0,0,5,2,1980,Ottimo / Ristrutturato
05/05/2023,Torino,Barriera di Lanzo,via venaria 148,149000,83,4,1,3,1,1990,Buono / Abitabile
08/05/2023,Torino,Bertolla,Strada San Mauro 188,148000,85,1,1,3,1,1980,Buono / Abitabile
08/05/2023,Torino,Falchera,via Strambino,253000,105,3,1,4,1,1980,Nuovo / In costruzione
08/05/2023,Torino,Falchera,Strada Comunale Del Villaretto,158000,70,2,1,3,2,1980,Nuovo / In costruzione
02/05/2023,Torino,Barriera di Lanzo,via Guglielmo Reiss Romoli 81/7,95000,80,8,1,3,2,1976,Buono / Abitabile
29/04/2023,Torino,Barriera di Lanzo,Strada Lanzo 145,85000,65,2,1,2,1,1970,Buono / Abitabile
29/04/2023,Torino,Bertolla,via Gran Sasso 10,47000,47,1,0,2,1,1980,Buono / Abitabile
28/04/2023,Torino,Barca,Strada del Pascolo 43,210000,240,0,0,5,2,1980,Da ristrutturare
27/04/2023,Torino,Barriera di Lanzo,via macherione 14,68000,55,4,0,2,1,1960,Ottimo / Ristrutturato
02/05/2023,Torino,Falchera,Strada Cuorgnè 80,134000,62,1,0,2,1,1950,Ottimo / Ristrutturato
26/04/2023,Torino,Barca,Strada del Cascinotto 4,55000,33,1,1,1,1,1990,Buono / Abitabile
26/04/2023,Torino,Falchera,Strada Comunale del Villaretto,359000,130,1,0,4,2,2023,Nuovo / In costruzione
26/04/2023,Torino,Falchera,nuovo,299000,105,0,0,4,2,2023,Nuovo / In costruzione
05/05/2023,Torino,Le Vallette,via venaria 102,139000,145,1,0,5,2,1960,Buono / Abitabile
08/05/2023,Torino,Barriera di Lanzo,via Drusacco,57000,50,3,0,2,1,1980,Ottimo / Ristrutturato
06/05/2023,Torino,Barca,Strada San Mauro 195.,75000,50,5,0,2,1,1980,Buono / Abitabile
19/04/2023,Torino,Falchera,via degli Abeti 2,95000,115,1,1,5,1,1972,Buono / Abitabile
28/04/2023,Torino,Falchera,via Cavagnolo 23,219000,150,0,0,5,2,1945,Buono / Abitabile
19/04/2023,Torino,Falchera,via degli Ulivi 114,110000,115,8,1,5,2,1972,Ottimo / Ristrutturato
21/04/2023,Torino,Barriera di Lanzo,via Giuseppe Sirtori 14,75000,53,0,1,2,1,1950,Ottimo / Ristrutturato
18/04/2023,Torino,Barca,Strada dei Biasoni 39/12,139000,95,2,1,3,1,1970,Buono / Abitabile
18/04/2023,Torino,Bertolla,Strada Comunale di Bertolla 19,238000,115,2,1,4,2,1990,Ottimo / Ristrutturato
18/04/2023,Torino,Barca,via Martino Anglesio 30/C,138000,110,3,1,4,2,1980,Ottimo / Ristrutturato
18/04/2023,Torino,Barriera di Lanzo,via Traversella,62000,60,0,1,2,1,1970,Ottimo / Ristrutturato
06/05/2023,Torino,Bertolla,via Valle Stretta,89000,90,0,0,4,1,1980,Buono / Abitabile
18/04/2023,Torino,Barriera di Lanzo,via Rueglio 22,184000,130,6,1,4,1,1980,Buono / Abitabile
05/05/2023,Torino,Borgo Vittoria,via Ala di Stura 60,149000,78,8,1,3,1,2007,Ottimo / Ristrutturato
08/05/2023,Torino,Barriera di Lanzo,via Michele Berrino 3,65000,58,0,0,3,1,1980,Ottimo / Ristrutturato
12/04/2023,Torino,Barca,via Damiano Chiesa 43/7,235000,102,6,1,4,2,2019,Ottimo / Ristrutturato
26/04/2023,Torino,Barca,via Damiano Chiesa 33,110000,93,3,1,3,1,1950,Da ristrutturare
13/04/2023,Torino,Barriera di Lanzo,via Drusacco 5,57000,50,4,0,2,1,1940,Ottimo / Ristrutturato
05/05/2023,Torino,Barriera di Lanzo,via Guglielmo Reiss Romoli 81/21,105000,100,3,1,5,2,1980,Buono / Abitabile
05/05/2023,Torino,Barriera di Lanzo,via Andrea Paris 4,69000,55,0,1,2,1,1970,Buono / Abitabile
28/04/2023,Torino,Barca,via MARTINA G.,185000,105,2,1,4,2,1989,Buono / Abitabile
27/04/2023,Torino,Barca,via Vittime di Bologna,43000,50,1,1,2,1,1980,Ottimo / Ristrutturato
28/04/2023,Torino,Falchera,via degli abeti  49,105000,110,4,1,5,1,1970,Da ristrutturare
02/05/2023,Torino,Falchera,Strada Comunale del Villaretto 100,379000,150,2,0,5,2,2023,Nuovo / In costruzione
28/04/2023,Torino,Falchera,via degli Ulivi 21,89000,110,9,1,5,1,1972,Buono / Abitabile
06/04/2023,Torino,Falchera,via degli Ulivi,105000,121,4,1,5,2,1972,Buono / Abitabile
12/04/2023,Torino,Barriera di Lanzo,via Quincinetto 23,126000,82,2,0,3,1,1960,
09/05/2023,Torino,Falchera,via degli Ulivi 106,98000,125,5,1,5,2,1960,Buono / Abitabile
05/04/2023,Torino,Barriera di Lanzo,via Noasca 24,84000,72,2,1,3,1,1980,Buono / Abitabile
05/04/2023,Torino,Falchera,via dei Pioppi 20,114000,110,1,0,5,1,1980,Buono / Abitabile
18/04/2023,Torino,Barriera di Lanzo,via macherione 16/1,69000,80,1,1,3,1,1960,Buono / Abitabile
05/04/2023,Torino,Bertolla,Strada Comunale di Bertolla 169,150000,57,2,1,2,1,2013,Ottimo / Ristrutturato
18/04/2023,Torino,Falchera,via delle Betulle 17,89000,85,2,0,4,1,1960,Buono / Abitabile
05/05/2023,Torino,Barriera di Lanzo,via traversella 8,139000,85,5,1,3,1,1970,Ottimo / Ristrutturato
31/03/2023,Torino,Falchera,Strada Del Villaretto 204,170000,90,1,0,3,1,2013,Nuovo / In costruzione
21/04/2023,Torino,Falchera,via degli ulivi 110,130000,107,2,1,5,1,1972,Ottimo / Ristrutturato
09/05/2023,Torino,Falchera,via delle Querce,85000,130,4,1,5,2,1980,
11/04/2023,Torino,Barriera di Lanzo,via Sirtori,39000,55,6,1,2,1,1980,
22/04/2023,Torino,Falchera,via Ivrea 46,129000,95,4,1,3,1,1975,Ottimo / Ristrutturato
08/05/2023,Torino,Barca,via Luigi Santagata 61,250000,600,4,0,5,1,1800,Da ristrutturare
30/03/2023,Torino,Barriera di Lanzo,via paris 16,79000,74,2,1,3,1,1960,Ottimo / Ristrutturato
26/04/2023,Torino,Falchera,via dei Tigli 11,90000,68,0,0,3,1,1980,Ottimo / Ristrutturato
19/04/2023,Torino,Falchera,Strada Comunale del Villaretto 216,265000,153,3,0,5,1,1967,Buono / Abitabile
28/03/2023,Torino,Barca,via Andezeno 24,252000,110,3,1,5,2,1988,Ottimo / Ristrutturato
28/04/2023,Torino,Barca,via Canonico Tancredi 56,395000,200,0,0,5,2,1945,Ottimo / Ristrutturato
08/05/2023,Torino,Bertolla,Strada San Mauro 200,54000,53,2,0,2,1,1970,Da ristrutturare
14/04/2023,Torino,Falchera,via dei Frassini 18,79000,75,0,0,4,1,1955,Ottimo / Ristrutturato
20/03/2023,Torino,Barca,via Damiano Chiesa 43/9,215000,80,6,1,3,1,2015,Ottimo / Ristrutturato
03/05/2023,Torino,Falchera,via dei Faggi 7,69000,85,2,0,5,1,1958,Da ristrutturare
17/03/2023,Torino,Barriera di Lanzo,via Ala di Stura 71/16E,159000,148,2,0,4,3,1960,Buono / Abitabile
20/03/2023,Torino,Barriera di Lanzo,Strada Lanzo 155,95000,65,2,1,2,1,1969,Buono / Abitabile
22/03/2023,Torino,Barca,via Centallo 5,89000,80,3,0,3,1,1950,Buono / Abitabile
15/03/2023,Torino,Barriera di Lanzo,via Quincinetto 33/3,159000,85,2,1,3,1,2012,Nuovo / In costruzione
03/05/2023,Torino,Barca,via Pavarolo 9,238000,107,2,1,4,2,1987,Ottimo / Ristrutturato
29/04/2023,Torino,Bertolla,via Gran Paradiso 16/1,395000,215,0,0,5,3,2003,Ottimo / Ristrutturato
09/03/2023,Torino,Borgo Vittoria,via Paolo Veronese,170000,95,2,1,4,2,2004,Ottimo / Ristrutturato
30/03/2023,Torino,Barriera di Lanzo,Strada lanzo 147,79000,85,5,1,3,1,1965,Ottimo / Ristrutturato
11/04/2023,Torino,Barca,via Emilio Ghione 48,72000,60,3,0,3,1,1960,Buono / Abitabile
27/04/2023,Torino,Barriera di Lanzo,nuovo,65000,80,0,1,3,1,2005,Nuovo / In costruzione
05/05/2023,Torino,Barriera di Lanzo,via lanzo 175/A,159000,92,4,1,3,1,1970,Ottimo / Ristrutturato
02/05/2023,Torino,Barriera di Lanzo,via Michele Berrino 17,79000,65,6,1,3,1,1960,Ottimo / Ristrutturato
09/05/2023,Torino,Barriera di Lanzo,ottimo stato,102000,78,1,1,3,1,1950,Ottimo / Ristrutturato
08/05/2023,Torino,Barriera di Lanzo,via Quincinetto,228000,85,3,1,3,2,1980,Nuovo / In costruzione
22/03/2023,Torino,Barca,Strada del Pascolo,87000,76,2,1,3,1,1960,Buono / Abitabile
07/03/2023,Torino,Borgo Vittoria,via Paolo Veronese 81,149000,80,3,1,3,1,2007,Ottimo / Ristrutturato
18/04/2023,Torino,Barriera di Lanzo,via fea leonardo 9,129000,100,4,1,3,1,1990,Buono / Abitabile
05/05/2023,Torino,Barriera di Lanzo,via Antonio e Vittorio Scialoja 4,94000,85,7,1,3,2,1980,Da ristrutturare
22/03/2023,Torino,Bertolla,Strada Comunale di Bertolla,285000,78,1,1,4,2,2013,Nuovo / In costruzione
17/04/2023,Torino,Barca,via Damiano Chiesa 43/5,160000,74,1,1,3,1,2020,Nuovo / In costruzione
01/05/2023,Torino,Barriera di Lanzo,via Traversella 10,55000,57,1,1,2,1,1960,Buono / Abitabile
03/05/2023,Torino,Barca,Strada dei Biasoni 39/8bis,95000,48,1,1,1,1,2015,Ottimo / Ristrutturato
09/05/2023,Torino,Barca,Strada del Cascinotto 39,99000,100,0,1,4,1,1970,Buono / Abitabile
17/02/2023,Torino,Barca,via Giovanni Martina 25,270000,150,2,1,5,2,1990,Ottimo / Ristrutturato
16/02/2023,Torino,Bertolla,via Gran Paradiso 1,185000,110,0,0,3,2,1900,Ottimo / Ristrutturato
22/03/2023,Torino,Barca,Strada di Settimo 59,32000,40,0,0,1,1,1920,Da ristrutturare
30/03/2023,Torino,Barriera di Lanzo,via paris 20,179000,100,7,1,4,1,1965,Ottimo / Ristrutturato
08/05/2023,Torino,Barriera di Lanzo,via Lanzo,208000,87,1,1,3,1,1980,Nuovo / In costruzione
15/04/2023,Torino,Falchera,via degli Ulivi,129000,120,8,1,5,1,1970,Buono / Abitabile
13/02/2023,Torino,Barriera di Lanzo,via Michele Berrino 3,55000,55,6,1,2,1,1970,Buono / Abitabile
03/05/2023,Torino,Madonna di Campagna,via Lanzo 69,49000,60,5,1,2,1,1960,Da ristrutturare
03/05/2023,Torino,Madonna di Campagna,via Lanzo 69,49000,60,5,1,2,1,1960,Da ristrutturare
13/03/2023,Torino,Madonna di Campagna,via Lanzo 69,49000,60,5,1,2,1,1960,Da ristrutturare
28/03/2023,Torino,Barca,via Emilio Ghione 48,74000,55,2,0,3,1,1958,Ottimo / Ristrutturato
05/05/2023,Torino,Barriera di Lanzo,via lanzo 185,59000,58,7,1,2,1,1970,Da ristrutturare
28/04/2023,Torino,Barriera di Lanzo,via Michele Berrino 13,135000,85,7,1,2,1,1967,Buono / Abitabile
21/03/2023,Torino,Barriera di Lanzo,via Rueglio 17,59000,70,0,1,2,1,1970,Buono / Abitabile
16/03/2023,Torino,Barca,via Ugo Ceresero 20,119000,76,2,0,3,1,1962,Ottimo / Ristrutturato
26/04/2023,Torino,Falchera,via degli Ulivi 106,114000,110,2,1,5,1,1970,Da ristrutturare
29/03/2023,Torino,Falchera,via degli Ulivi 35,120000,100,4,1,4,1,1980,Ottimo / Ristrutturato
31/01/2023,Torino,Falchera,via degli Ulivi 33,130000,100,2,1,4,1,1070,Ottimo / Ristrutturato
27/01/2023,Torino,Barriera di Lanzo,Strada Bellacomba 258/12,245000,300,0,0,5,3,1980,Buono / Abitabile
18/02/2023,Torino,Barriera di Lanzo,Strada Lanzo 94/b,79000,55,5,1,2,1,1967,Buono / Abitabile
05/05/2023,Torino,Barriera di Lanzo,via Drusacco 1,67000,60,2,1,2,1,1970,Buono / Abitabile
01/03/2023,Torino,Le Vallette,via Druento 27,139000,80,2,1,3,1,1960,Ottimo / Ristrutturato
28/04/2023,Torino,Falchera,via degli abeti  35,114900,130,2,1,5,2,1970,Buono / Abitabile
09/05/2023,Torino,Barriera di Lanzo,via Noasca 12,39000,45,3,0,2,1,1960,Buono / Abitabile
05/05/2023,Torino,Falchera,corso Vercelli,75000,85,2,0,3,1,1960,Ottimo / Ristrutturato
15/03/2023,Torino,Borgo Vittoria,via Paolo Veronese,75000,67,4,1,2,1,1960,Buono / Abitabile
13/02/2023,Torino,Barriera di Lanzo,strada lanzo,99000,90,2,1,3,1,1980,Buono / Abitabile
15/04/2023,Torino,Barca,via Annibale Caro 8,105000,100,5,1,3,1,2008,Buono / Abitabile
05/05/2023,Torino,Madonna di Campagna,via lanzo 75,149000,100,2,0,4,2,1960,Ottimo / Ristrutturato
08/05/2023,Torino,Barriera di Lanzo,via Guglielmo Reiss Romoli 81,87000,86,7,1,4,2,1980,Da ristrutturare
17/04/2023,Torino,Barca,via Damiano Chiesa 43,230000,94,4,1,4,2,2022,Nuovo / In costruzione
14/04/2023,Torino,Barriera di Lanzo,via Giuseppe Macherione 16/3,134000,105,6,1,4,1,1964,Ottimo / Ristrutturato
18/01/2023,Torino,Barca,via Damiano Chiesa 43,252000,94,2,1,4,2,2022,Nuovo / In costruzione
05/05/2023,Torino,Barriera di Lanzo,via Giuseppe Sirtori 18,69000,64,0,1,2,1,1970,Buono / Abitabile
14/04/2023,Torino,Barriera di Lanzo,via Drusacco,65000,61,2,1,2,1,2020,Ottimo / Ristrutturato
28/03/2023,Torino,Falchera,via Angelo Tasca 35,128000,85,3,1,3,1,2000,Ottimo / Ristrutturato
09/05/2023,Torino,Barca,via Occimiano 12,160000,80,2,1,3,1,1960,Ottimo / Ristrutturato
08/05/2023,Torino,Barriera di Lanzo,via Antonio e Vittorio Scialoja 12,79000,80,8,1,3,1,1960,Buono / Abitabile
13/01/2023,Torino,Barca,Strada di Settimo 154,120000,87,2,1,3,1,1970,Buono / Abitabile
15/04/2023,Torino,Barca,Strada San Mauro,63000,65,4,0,2,1,1970,Buono / Abitabile
04/03/2023,Torino,Falchera,via degli Ulivi,69000,107,8,1,5,1,1967,Da ristrutturare
05/05/2023,Torino,Borgo Vittoria,via Ala di Stura 60,179000,76,2,1,3,1,2007,Ottimo / Ristrutturato
12/04/2023,Torino,Barca,Strada San Mauro 177,64000,64,2,1,2,1,1960,Buono / Abitabile
21/04/2023,Torino,Borgo Vittoria,via Paolo Veronese 47,185000,115,2,1,4,2,2004,Ottimo / Ristrutturato
08/05/2023,Torino,Barriera di Lanzo,via Noasca 24,115000,62,5,1,3,1,1960,Ottimo / Ristrutturato
28/04/2023,Torino,Barriera di Lanzo,via Lanzo 175,89000,75,2,1,3,1,1960,Buono / Abitabile
30/03/2023,Torino,Barriera di Lanzo,via Michele Berrino 17,139000,100,5,1,4,1,1960,Buono / Abitabile
30/03/2023,Torino,Barriera di Lanzo,via Michele Berrino 17,189000,98,2,1,4,1,1960,Ottimo / Ristrutturato
30/03/2023,Torino,Barca,Strada San Mauro 21,98000,85,0,1,3,1,1980,Buono / Abitabile
29/03/2023,Torino,Barriera di Lanzo,via Lanzo 22,139000,91,2,1,4,1,1960,Buono / Abitabile
29/03/2023,Torino,Le Vallette,piazza Stampalia 4,65000,46,4,1,2,1,1960,Ottimo / Ristrutturato
15/04/2023,Torino,Bertolla,piazza Monte Tabor,75000,71,0,0,3,1,1900,Buono / Abitabile
24/03/2023,Torino,Barca,Strada San Mauro 179,55000,62,2,1,2,1,1970,Da ristrutturare
05/05/2023,Torino,Falchera,via STRAMBINO 6,49900,55,6,1,2,1,1960,Buono / Abitabile
08/05/2023,Torino,Barca,Strada San Mauro 97,184000,95,0,0,5,2,1999,Buono / Abitabile
05/05/2023,Torino,Barriera di Lanzo,via lanzo 117,109000,72,1,0,3,1,1960,Ottimo / Ristrutturato
05/05/2023,Torino,Barriera di Lanzo,via noasca 6,83000,51,2,1,2,1,1970,Buono / Abitabile
09/03/2023,Torino,Falchera,via Ivrea 29,109000,110,6,1,5,2,1983,Buono / Abitabile
15/12/2022,Torino,Barriera di Lanzo,Strada Lanzo 217,76000,60,0,0,2,1,1980,Ottimo / Ristrutturato
05/05/2023,Torino,Barriera di Lanzo,via druento 38,169000,97,6,1,4,2,1990,Buono / Abitabile
30/03/2023,Torino,Falchera,via Ivrea 49,65000,67,3,1,2,1,1960,
05/05/2023,Torino,Barriera di Lanzo,via traversella 8,109000,83,3,1,3,1,1970,Buono / Abitabile
05/05/2023,Torino,Le Vallette,via druento 27,119000,86,0,1,3,1,1970,Ottimo / Ristrutturato
16/01/2023,Torino,Barca,Strada della Magra 22,269000,111,2,1,4,2,1987,Buono / Abitabile
08/03/2023,Torino,Falchera,via delle Betulle 45,140000,85,2,0,3,2,1980,Ottimo / Ristrutturato
07/12/2022,Torino,Barriera di Lanzo,via Andrea Paris 10,185000,120,7,1,4,2,1970,Ottimo / Ristrutturato
05/05/2023,Torino,Barriera di Lanzo,via lanzo 24,114000,89,5,1,3,1,1970,Buono / Abitabile
02/12/2022,Torino,Barriera di Lanzo,ottimo stato,67000,55,1,1,2,1,1970,Ottimo / Ristrutturato
14/03/2023,Torino,Barriera di Lanzo,via Lanzo 94,85000,60,3,1,2,1,1960,Buono / Abitabile
15/12/2022,Torino,Bertolla,Strada Comunale di Bertolla 120,360000,250,1,0,3,3,1979,Buono / Abitabile
12/04/2023,Torino,Barca,Strada del Pascolo,185000,140,1,0,5,3,1900,Da ristrutturare
08/05/2023,Torino,Barriera di Lanzo,via Giuseppe Macherione 20,110000,105,2,1,4,1,1960,Buono / Abitabile
12/04/2023,Torino,Barca,Strada del Pascolo,185000,115,0,0,4,2,1900,Da ristrutturare
05/12/2022,Torino,Barca,via Pavarolo 5,65000,50,2,1,2,1,1980,Buono / Abitabile
24/04/2023,Torino,Barriera di Lanzo,Strada Lanzo 122,43000,48,0,0,2,1,1960,Buono / Abitabile
03/03/2023,Torino,Barriera di Lanzo,via Andrea Paris 4,87000,75,3,1,3,1,1967,Buono / Abitabile
28/11/2022,Torino,Falchera,Strada Provinciale di Cuorgnè 126,230000,135,3,0,5,1,1950,Da ristrutturare
21/03/2023,Torino,Falchera,Strada Comunale del Villaretto 207,169000,169,0,0,4,1,1800,Ottimo / Ristrutturato
